Date,Close,High,Low,Open,Volume
2022-12-04,5.097033501,5.10529429,5.022684427,5.097033501,4284152.0
2022-05-05,5.369646549,5.427473654,5.336602602,5.336602602,12338954.0
2022-09-05,5.262253761,5.328341659,5.253992971,5.328341659,6052562.0
2022-10-05,5.245731354,5.262253327,5.204426618,5.253992537,6756907.0
2022-11-05,5.204427242,5.262253958,5.187905267,5.220949217,11368059.0
2022-12-05,4.832681656,5.179643484,4.79137692,5.179643484,17671845.0
2022-01-06,5.030945778,5.030945778,4.923552755,4.923552755,7639981.0
2022-02-06,4.964858055,5.014423977,4.931813714,4.981380029,4130293.0
2022-06-06,4.948335648,4.956596831,4.898769727,4.940074858,3057952.0
2022-07-06,4.940074921,4.948335711,4.898769789,4.923552947,3018223.0
2022-08-06,4.931813717,4.948335691,4.907030953,4.948335691,2463829.0
2022-09-06,4.873986721,4.915291456,4.865725538,4.915291456,3211160.0
2022-04-07,4.584852219,4.700506034,4.560069061,4.659200903,4134835.0
2022-05-07,4.543547153,4.584852285,4.543547153,4.568330311,1643415.0
2022-06-07,4.419631958,4.5765909,4.419631958,4.551808137,3723823.0
2022-07-07,4.485719681,4.568329937,4.452675736,4.452675736,5939783.0
2022-12-07,4.551808357,4.601374279,4.510503225,4.518764015,4404143.0
2022-01-08,4.898769855,4.898769855,4.840943143,4.873987091,4880788.0
2022-02-08,4.85746479,4.898769526,4.832681634,4.898769526,4130546.0
2022-03-08,4.832681656,4.865725602,4.807898893,4.832681656,3944412.0
2022-04-08,4.791377068,4.832681805,4.76659391,4.832681805,3706784.0
2022-08-08,4.873986721,4.873986721,4.799637646,4.824420802,6490842.0
2022-09-08,4.940074921,4.948335711,4.840943077,4.840943077,5582945.0
2022-10-08,4.931813717,4.956596875,4.898769769,4.948335691,4653610.0
2022-11-08,4.882247925,4.948335822,4.865725951,4.931813848,2302336.0
2022-01-09,4.832681656,4.873986786,4.816159683,4.865725602,5804237.0
2022-05-09,4.741810799,4.824421061,4.733550009,4.791377114,4804335.0
2022-06-09,4.84094286,4.849203649,4.741810627,4.741810627,7491845.0
2022-07-09,4.824420929,4.840942902,4.791376982,4.791376982,2046863.0
2022-08-09,4.774855137,4.865725795,4.774855137,4.791377111,5901770.0
2022-12-09,4.832681656,4.857464812,4.783115737,4.79137692,4683359.0
2022-03-10,4.873986721,4.964857769,4.840942775,4.857464748,4078452.0
2022-04-10,4.956596851,5.072250668,4.91529172,4.91529172,11412903.0
2022-05-10,4.989640713,5.039206633,4.948335582,4.981379923,5946461.0
2022-06-10,4.915291786,5.00616284,4.873987048,4.99790205,10947897.0
2022-10-10,4.948335648,4.973118805,4.898769727,4.923552884,5725442.0
2022-11-10,4.956596851,4.956596851,4.91529172,4.91529172,6553211.0
2022-12-10,4.956596851,4.956596851,4.923552904,4.923552904,7256226.0
2022-01-11,4.807898998,4.840942945,4.799637815,4.832681761,3723071.0
2022-02-11,4.84094286,4.873986806,4.79137694,4.807898913,6369177.0
2022-03-11,4.774855137,4.840943032,4.774855137,4.816159874,5770212.0
2022-07-11,4.816160202,4.840943361,4.791377437,4.840943361,6783197.0
2022-08-11,4.791377068,4.840942988,4.783115884,4.807899041,9782460.0
2022-09-11,4.824420929,4.824420929,4.783115799,4.799637772,4381566.0
2022-10-11,4.816160202,4.824421386,4.783116252,4.824421386,3015071.0
2022-05-12,4.783115864,4.816159811,4.750071917,4.791377048,16931139.0
2022-06-12,4.741810799,4.807899088,4.741810799,4.750071982,16930356.0
2022-07-12,4.766593933,4.79963788,4.700506038,4.79963788,5727977.0
2022-08-12,4.634418011,4.74181064,4.634418011,4.74181064,5643312.0
2022-12-12,4.568330288,4.667462131,4.527025156,4.667462131,5452704.0
2023-02-01,4.70876646,4.758332771,4.667461726,4.758332771,796782.0
2023-03-01,4.642679214,4.692245138,4.642679214,4.683984348,2685433.0
2023-04-01,4.667462349,4.741811038,4.609635241,4.6344184,4515123.0
2023-05-01,4.675723076,4.700506234,4.617896363,4.675723076,3780971.0
2023-09-01,4.692245007,4.692245007,4.62615711,4.667462242,2561366.0
2023-10-01,4.659201145,4.692245094,4.626157196,4.692245094,4249341.0
2023-11-01,4.543547153,4.667462155,4.543547153,4.626157023,6910085.0
2023-12-01,4.551808357,4.593113095,4.460937303,4.593113095,9070106.0
2023-01-02,4.601374149,4.626156913,4.584852176,4.617896123,3295941.0
2023-02-02,4.601374149,4.642678886,4.601374149,4.626156913,3517111.0
2023-06-02,4.642679214,4.642679214,4.59311329,4.634418424,3913333.0
2023-07-02,4.642679214,4.667462373,4.601374475,4.634418424,4954801.0
2023-08-02,4.667462349,4.667462349,4.626157216,4.650940374,2700337.0
2023-09-02,4.667462349,4.692245114,4.64267919,4.675723139,2958510.0
2023-01-03,4.741810799,4.766593956,4.708766851,4.750071982,4347599.0
2023-02-03,4.733550072,4.783115994,4.733550072,4.750072046,4361285.0
2023-06-03,4.750072002,4.758333186,4.692244897,4.708766871,3606442.0
2023-07-03,4.750072002,4.758333186,4.708766871,4.717028055,2514305.0
2023-08-03,4.758332729,4.766593518,4.725288391,4.750071546,4111078.0
2023-09-03,4.70876646,4.766593561,4.70876646,4.733549616,2414378.0
2023-03-04,4.629955292,4.656162352,4.595012268,4.629955292,2954749.0
2023-04-04,4.621219635,4.68237014,4.603748122,4.673634175,3786770.0
2023-05-04,4.612483978,4.629955491,4.577540536,4.621219526,2244680.0
2023-06-04,4.595012188,4.656162271,4.568804712,4.6124837,3460651.0
2023-10-04,4.629955292,4.673633864,4.603747815,4.603747815,3974470.0
2023-11-04,4.629955292,4.682369828,4.61248378,4.629955292,5807498.0
2023-12-04,4.691105366,4.691105366,4.61248377,4.656162342,5016245.0
2023-01-05,4.813406467,4.883292517,4.804670503,4.85708504,4359561.0
2023-02-05,4.865820885,4.892027944,4.79593442,4.830877861,9033779.0
2023-03-05,4.848349571,4.97065016,4.848349571,4.874556632,12539972.0
2023-04-05,4.813406467,4.90076403,4.804670503,4.90076403,4873502.0
2023-08-05,4.848349571,4.92697117,4.839613607,4.883292597,6090303.0
2023-09-05,4.822142124,4.883292627,4.787199099,4.865821115,5890915.0
2023-10-05,4.804670334,4.83087781,4.76972731,4.804670334,3834612.0
2023-11-05,4.752255917,4.804670453,4.752255917,4.804670453,3873516.0
2023-01-06,4.603747845,4.629955321,4.56880482,4.621219357,8779783.0
2023-05-06,4.647426605,4.664898117,4.612483582,4.629955094,2453377.0
2023-06-06,4.673633575,4.74351962,4.664898028,4.664898028,13082666.0
2023-07-06,4.638690948,4.708576999,4.638690948,4.673633974,4606836.0
2023-08-06,4.647426605,4.664898117,4.62121913,4.638690641,4139775.0
2023-12-06,4.72604847,4.734784434,4.673633932,4.708576957,4783254.0
2023-03-07,4.813406467,4.83087798,4.752255966,4.752255966,10499166.0
2023-04-07,4.883292198,4.900763709,4.830877664,4.830877664,21234588.0
2023-05-07,4.874556541,4.926971079,4.813406456,4.874556541,10614173.0
2023-06-07,4.830877781,4.892027864,4.830877781,4.892027864,5074887.0
2023-10-07,4.830877781,4.85708484,4.795934341,4.830877781,6491311.0
2023-11-07,4.874556541,4.874556541,4.822142004,4.822142004,6227858.0
2023-12-07,4.857085228,4.909499767,4.84834968,4.874556741,7751251.0
2023-01-08,5.058007717,5.092950743,4.996857214,5.005593179,9908885.0
2023-02-08,5.040535927,5.084214914,5.031800379,5.066743403,6906681.0
2023-03-08,5.084215164,5.084215164,5.031800626,5.040536174,6186730.0
2023-07-08,5.03180027,5.084214804,5.023064306,5.040535817,5736444.0
2023-08-08,5.0055933,5.058007839,5.0055933,5.023064813,5106717.0
2023-09-08,4.996856689,5.031800128,4.996856689,5.005592653,2642392.0
2023-10-08,5.03180027,5.03180027,4.979385319,5.005592795,3019425.0
2023-04-09,4.935707092,4.961914153,4.892028103,4.935707092,5610792.0
2023-05-09,4.909499645,4.935707123,4.883292584,4.935707123,3274362.0
2023-06-09,4.865820885,4.900763909,4.865820885,4.900763909,2351249.0
2023-07-09,4.926971436,4.926971436,4.857085381,4.88329286,3436134.0
2023-11-09,4.926971436,4.935707401,4.892028408,4.909499922,2617418.0
2023-12-09,4.935707092,4.94444264,4.909499615,4.926971128,3899363.0
2023-03-10,5.04927206,5.136629622,5.040536096,5.136629622,9903148.0
2023-04-10,5.04927206,5.066743573,5.014328619,5.066743573,5454926.0
2023-05-10,5.01432848,5.066743432,5.01432848,5.031800408,2663138.0
2023-09-10,4.892028332,5.005593377,4.892028332,5.005593377,7513280.0
2023-10-10,4.883292198,4.961913791,4.883292198,4.900763709,5141535.0
2023-11-10,4.865820885,4.935706933,4.85708492,4.935706933,7486992.0
2023-12-10,4.865820885,4.909499456,4.865820885,4.892027944,3628210.0
2023-01-11,4.778462887,4.778462887,4.682369779,4.734784315,4831817.0
2023-02-11,4.769727707,4.813406698,4.760991742,4.778463255,3417128.0
2023-06-11,4.848349571,4.848349571,4.760991591,4.760991591,5954324.0
2023-07-11,4.892028332,4.892028332,4.848349757,4.857085305,4787145.0
2023-08-11,4.848349571,4.892028145,4.813406546,4.883292597,3111499.0
2023-09-11,4.830877781,4.865820804,4.813406269,4.813406269,2263745.0
2023-05-12,4.874556541,4.874556541,4.804670492,4.857085029,3317113.0
2023-06-12,4.865820885,4.900763909,4.839613408,4.874556432,3491347.0
2023-07-12,4.865820885,4.865820885,4.813406349,4.830877861,3888341.0
2023-11-12,4.857085228,4.909499767,4.822142202,4.892028254,2941015.0
2023-12-12,4.830877781,4.85708484,4.822141817,4.85708484,3687289.0
2024-02-01,5.066743374,5.066743374,4.996856911,4.996856911,4995571.0
2024-03-01,5.023064613,5.075479151,4.996857136,5.066743603,7043274.0
2024-04-01,5.03180027,5.058007329,5.005592795,5.023064306,3881729.0
2024-08-01,5.04927206,5.075479121,5.031800548,5.040536096,3356113.0
2024-09-01,5.075479031,5.101686507,5.058007519,5.066743483,4999884.0
2024-10-01,5.084215164,5.092950712,5.058007687,5.0754792,4526254.0
2024-11-01,5.075479031,5.119158019,5.049271971,5.066743483,5710623.0
2024-01-02,5.58215332,5.58215332,5.521003236,5.547210296,8807482.0
2024-05-02,5.564682007,5.573417971,5.555946459,5.564682007,3912763.0
2024-06-02,5.547210217,5.58215324,5.494795681,5.573417693,7950246.0
2024-08-02,5.58215332,5.590889285,5.547210296,5.573417773,3719271.0
2024-12-02,5.617096424,5.617096424,5.573417852,5.573417852,3433571.0
2024-04-03,5.652039528,5.721925995,5.608360955,5.66951104,8310752.0
2024-05-03,5.547210217,5.64330374,5.503531645,5.64330374,9846324.0
2024-06-03,5.53847456,5.58215313,5.486060025,5.547210107,13379980.0
2024-07-03,5.482055664,5.547878107,5.482055664,5.547878107,7162197.0
2024-11-03,5.406830311,5.453846406,5.406830311,5.435040058,4843072.0
2024-12-03,5.435039997,5.444442947,5.406830251,5.406830251,2854242.0
2024-02-04,5.463249207,5.500861902,5.453846257,5.491458953,3717960.0
2024-03-04,5.425636292,5.482055333,5.425636292,5.482055333,3744204.0
2024-04-04,5.41623354,5.472652583,5.406830142,5.472652583,4350007.0
2024-01-05,5.228169441,5.275185533,5.209363094,5.228169441,3137116.0
2024-02-05,5.284588814,5.284588814,5.237573167,5.265782465,2452441.0
2024-06-05,5.293992043,5.350411086,5.293992043,5.331604738,2262986.0
2024-07-05,5.293992043,5.331604738,5.293992043,5.331604738,2508702.0
2024-08-05,5.369217396,5.378620345,5.312798353,5.322201303,5005669.0
2024-09-05,5.34100771,5.406830151,5.34100771,5.378620405,5035368.0
2024-03-06,5.199960232,5.265782224,5.171750486,5.190556834,5936985.0
2024-04-06,5.190557003,5.218766749,5.171750655,5.218766749,6394305.0
2024-05-06,5.171750546,5.218766639,5.171750546,5.218766639,4470952.0
2024-06-06,5.181153774,5.218766468,5.181153774,5.190556724,3466804.0
